jet_label,class_name,block,topology_code,tokens,n_objects,n_visible_objects,has_b,has_c,has_s,has_g,has_lepton,has_tau,has_nu,leading_heavy_flavour,reweight_group_name,reweight_group_n_classes,reweight_group_weight,reweight_group_stream_share,class_stream_share_nominal,class_stream_share_upper_bound,class_weight_share_frac,class_weight_share_pct,log_class_weight_share,log_class_weight_share_upper_bound,R161_group_id,R161_group_name,L187_group_id,L187_group_name,R45_group_id,R45_group_name,R29_group_id,R29_group_name,R15_group_id,R15_group_name,R9_group_id,R9_group_name,Q27_group_id,Q27_group_name,Q1_group_id,Q1_group_name,L43res_group_id,L43res_group_name,rand42_d1_group_id,rand42_d1_group_name,rand42_d2_group_id,rand42_d2_group_name,rand42_d3_group_id,rand42_d3_group_name,bs_relevant,physics_rationale
68,label_X_YY_qqtauhtaum,res34p,QQtauhtaul,q+q+tauh+taum,4,4,0,0,0,0,1,1,0,light,label_X_YY_QQtauhtaul,8,0.04,0.023098022231846396,0.0028872527789807994,0.023098022231846396,0.0028872527789807994,0.28872527789807995,-5.847449824468614,-3.768008282788778,68,label_X_YY_qqtauhtaum,67,label_X_YY_qqtauhtaum,18,34P_QQtauhtaul_nob,8,34P_QQtauhtaul,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,13,rand_res34p_09,7,rand_res34p_08,0,"X->YY with light quark (u/d) + light quark (u/d) + hadronic tau + tau->mu; topology QQtauhtaul, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
69,label_X_YY_qqtauhtauh,res34p,QQtauhtauh,q+q+tauh+tauh,4,4,0,0,0,0,1,1,0,light,label_X_YY_QQtauhtauh,4,0.04,0.023098022231846396,0.005774505557961599,0.023098022231846396,0.005774505557961599,0.5774505557961599,-5.154302643908669,-3.768008282788778,69,label_X_YY_qqtauhtauh,68,label_X_YY_qqtauhtauh,19,34P_QQtauhtauh_nob,9,34P_QQtauhtauh,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,7,rand_res34p_04,13,rand_res34p_00,0,"X->YY with light quark (u/d) + light quark (u/d) + hadronic tau + hadronic tau; topology QQtauhtauh, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
70,label_X_YY_qqb,res34p,QQQ,q+q+b,3,3,1,0,0,0,0,0,0,b,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,70,label_X_YY_qqb,69,label_X_YY_qqb,12,34P_QQQ_b,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,9,rand_res34p_00,10,rand_res34p_06,0,"X->YY with light quark (u/d) + light quark (u/d) + b quark; topology QQQ, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
71,label_X_YY_qqc,res34p,QQQ,q+q+c,3,3,0,1,0,0,0,0,0,c,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,71,label_X_YY_qqc,70,label_X_YY_qqc,20,34P_QQQ_nob,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,13,rand_res34p_09,13,rand_res34p_00,0,"X->YY with light quark (u/d) + light quark (u/d) + c quark; topology QQQ, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
72,label_X_YY_qqs,res34p,QQQ,q+q+s,3,3,0,0,1,0,0,0,0,s,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,72,label_X_YY_qqs,71,label_X_YY_qqs,20,34P_QQQ_nob,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,11,rand_res34p_06,13,rand_res34p_00,0,"X->YY with light quark (u/d) + light quark (u/d) + s quark; topology QQQ, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
73,label_X_YY_qqq,res34p,QQQ,q+q+q,3,3,0,0,0,0,0,0,0,light,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,73,label_X_YY_qqq,72,label_X_YY_qqq,20,34P_QQQ_nob,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,6,rand_res34p_05,10,rand_res34p_06,0,"X->YY with light quark (u/d) + light quark (u/d) + light quark (u/d); topology QQQ, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
74,label_X_YY_qqg,res34p,QQg,q+q+g,3,3,0,0,0,1,0,0,0,light,label_X_YY_QQg,4,0.005,0.0028872527789807994,0.0007218131947451999,0.0028872527789807994,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.847449824468614,74,label_X_YY_qqg,73,label_X_YY_qqg,21,34P_QQg_nob,11,34P_QQg,10,34P_3prong_had_gluon,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,5,rand_res34p_03,13,rand_res34p_00,0,"X->YY with light quark (u/d) + light quark (u/d) + gluon; topology QQg, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
75,label_X_YY_qqe,res34p,QQl,q+q+e,3,3,0,0,0,0,1,0,0,light,label_X_YY_QQl,8,0.01,0.005774505557961599,0.0007218131947451999,0.005774505557961599,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.154302643908669,75,label_X_YY_qqe,74,label_X_YY_qqe,22,34P_QQl_nob,12,34P_QQl,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,13,rand_res34p_09,8,rand_res34p_07,0,"X->YY with light quark (u/d) + light quark (u/d) + electron; topology QQl, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
76,label_X_YY_qqm,res34p,QQl,q+q+m,3,3,0,0,0,0,1,0,0,light,label_X_YY_QQl,8,0.01,0.005774505557961599,0.0007218131947451999,0.005774505557961599,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.154302643908669,76,label_X_YY_qqm,75,label_X_YY_qqm,22,34P_QQl_nob,12,34P_QQl,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,13,rand_res34p_09,9,rand_res34p_03,0,"X->YY with light quark (u/d) + light quark (u/d) + muon; topology QQl, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
77,label_X_YY_gggg,res34p,gggg,g+g+g+g,4,4,0,0,0,1,0,0,0,light,label_X_YY_gggg,1,0.0075,0.004330879168471199,0.004330879168471199,0.004330879168471199,0.004330879168471199,0.43308791684711995,-5.44198471636045,-5.44198471636045,77,label_X_YY_gggg,76,label_X_YY_gggg,23,34P_gggg,13,34P_gggg,6,34P_4prong_had_gluon,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,9,rand_res34p_08,9,rand_res34p_00,6,rand_res34p_04,0,"X->YY with gluon + gluon + gluon + gluon; topology gggg, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
78,label_X_YY_ggee,res34p,ggll,g+g+e+e,4,4,0,0,0,1,1,0,0,light,label_X_YY_ggll,2,0.04,0.023098022231846396,0.011549011115923198,0.023098022231846396,0.011549011115923198,1.1549011115923198,-4.461155463348724,-3.768008282788778,78,label_X_YY_ggee,77,label_X_YY_ggee,24,34P_ggll,14,34P_ggll,7,34P_4prong_lightlep,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,11,rand_res34p_06,7,rand_res34p_08,0,"X->YY with gluon + gluon + electron + electron; topology ggll, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
79,label_X_YY_ggmm,res34p,ggll,g+g+m+m,4,4,0,0,0,1,1,0,0,light,label_X_YY_ggll,2,0.04,0.023098022231846396,0.011549011115923198,0.023098022231846396,0.011549011115923198,1.1549011115923198,-4.461155463348724,-3.768008282788778,79,label_X_YY_ggmm,78,label_X_YY_ggmm,24,34P_ggll,14,34P_ggll,7,34P_4prong_lightlep,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,9,rand_res34p_00,8,rand_res34p_07,0,"X->YY with gluon + gluon + muon + muon; topology ggll, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
80,label_X_YY_ggtauhtaue,res34p,ggtauhtaul,g+g+tauh+taue,4,4,0,0,0,1,1,1,0,light,label_X_YY_ggtauhtaul,2,0.01,0.005774505557961599,0.0028872527789807994,0.005774505557961599,0.0028872527789807994,0.28872527789807995,-5.847449824468614,-5.154302643908669,80,label_X_YY_ggtauhtaue,79,label_X_YY_ggtauhtaue,25,34P_ggtauhtaul,15,34P_ggtauhtaul,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,9,rand_res34p_00,10,rand_res34p_06,0,"X->YY with gluon + gluon + hadronic tau + tau->e; topology ggtauhtaul, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
81,label_X_YY_ggtauhtaum,res34p,ggtauhtaul,g+g+tauh+taum,4,4,0,0,0,1,1,1,0,light,label_X_YY_ggtauhtaul,2,0.01,0.005774505557961599,0.0028872527789807994,0.005774505557961599,0.0028872527789807994,0.28872527789807995,-5.847449824468614,-5.154302643908669,81,label_X_YY_ggtauhtaum,80,label_X_YY_ggtauhtaum,25,34P_ggtauhtaul,15,34P_ggtauhtaul,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,13,rand_res34p_09,6,rand_res34p_04,0,"X->YY with gluon + gluon + hadronic tau + tau->mu; topology ggtauhtaul, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
82,label_X_YY_ggtauhtauh,res34p,ggtauhtauh,g+g+tauh+tauh,4,4,0,0,0,1,1,1,0,light,label_X_YY_ggtauhtauh,1,0.01,0.005774505557961599,0.005774505557961599,0.005774505557961599,0.005774505557961599,0.5774505557961599,-5.154302643908669,-5.154302643908669,82,label_X_YY_ggtauhtauh,81,label_X_YY_ggtauhtauh,26,34P_ggtauhtauh,16,34P_ggtauhtauh,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,9,rand_res34p_00,12,rand_res34p_02,0,"X->YY with gluon + gluon + hadronic tau + hadronic tau; topology ggtauhtauh, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
83,label_X_YY_ggb,res34p,Qgg,g+g+b,3,3,1,0,0,1,0,0,0,b,label_X_YY_Qgg,4,0.005,0.0028872527789807994,0.0007218131947451999,0.0028872527789807994,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.847449824468614,83,label_X_YY_ggb,82,label_X_YY_ggb,27,34P_Qgg_b,17,34P_Qgg,10,34P_3prong_had_gluon,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,9,rand_res34p_00,5,rand_res34p_09,0,"X->YY with gluon + gluon + b quark; topology Qgg, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
84,label_X_YY_ggc,res34p,Qgg,g+g+c,3,3,0,1,0,1,0,0,0,c,label_X_YY_Qgg,4,0.005,0.0028872527789807994,0.0007218131947451999,0.0028872527789807994,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.847449824468614,84,label_X_YY_ggc,83,label_X_YY_ggc,28,34P_Qgg_nob,17,34P_Qgg,10,34P_3prong_had_gluon,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,14,rand_res34p_02,12,rand_res34p_07,5,rand_res34p_09,0,"X->YY with gluon + gluon + c quark; topology Qgg, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
85,label_X_YY_ggs,res34p,Qgg,g+g+s,3,3,0,0,1,1,0,0,0,s,label_X_YY_Qgg,4,0.005,0.0028872527789807994,0.0007218131947451999,0.0028872527789807994,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.847449824468614,85,label_X_YY_ggs,84,label_X_YY_ggs,28,34P_Qgg_nob,17,34P_Qgg,10,34P_3prong_had_gluon,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,9,rand_res34p_00,14,rand_res34p_01,0,"X->YY with gluon + gluon + s quark; topology Qgg, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
86,label_X_YY_ggq,res34p,Qgg,g+g+q,3,3,0,0,0,1,0,0,0,light,label_X_YY_Qgg,4,0.005,0.0028872527789807994,0.0007218131947451999,0.0028872527789807994,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.847449824468614,86,label_X_YY_ggq,85,label_X_YY_ggq,28,34P_Qgg_nob,17,34P_Qgg,10,34P_3prong_had_gluon,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,11,rand_res34p_06,6,rand_res34p_04,0,"X->YY with gluon + gluon + light quark (u/d); topology Qgg, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
87,label_X_YY_ggg,res34p,ggg,g+g+g,3,3,0,0,0,1,0,0,0,light,label_X_YY_ggg,1,0.0015,0.0008661758336942399,0.0008661758336942399,0.0008661758336942399,0.0008661758336942399,0.08661758336942399,-7.05142262879455,-7.05142262879455,87,label_X_YY_ggg,86,label_X_YY_ggg,29,34P_ggg,18,34P_ggg,10,34P_3prong_had_gluon,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,9,rand_res34p_00,8,rand_res34p_07,0,"X->YY with gluon + gluon + gluon; topology ggg, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
88,label_X_YY_gge,res34p,ggl,g+g+e,3,3,0,0,0,1,1,0,0,light,label_X_YY_ggl,2,0.0025,0.0014436263894903997,0.0007218131947451999,0.0014436263894903997,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-6.54059700502856,88,label_X_YY_gge,87,label_X_YY_gge,30,34P_ggl,19,34P_ggl,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,13,rand_res34p_01,5,rand_res34p_03,14,rand_res34p_01,0,"X->YY with gluon + gluon + electron; topology ggl, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
89,label_X_YY_ggm,res34p,ggl,g+g+m,3,3,0,0,0,1,1,0,0,light,label_X_YY_ggl,2,0.0025,0.0014436263894903997,0.0007218131947451999,0.0014436263894903997,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-6.54059700502856,89,label_X_YY_ggm,88,label_X_YY_ggm,30,34P_ggl,19,34P_ggl,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,7,rand_res34p_04,13,rand_res34p_00,0,"X->YY with gluon + gluon + muon; topology ggl, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
90,label_X_YY_bee,res34p,Qll,b+e+e,3,3,1,0,0,0,1,0,0,b,label_X_YY_Qll,8,0.012,0.006929406669553919,0.0008661758336942399,0.006929406669553919,0.0008661758336942399,0.08661758336942399,-7.05142262879455,-4.971981087114714,90,label_X_YY_bee,89,label_X_YY_bee,31,34P_Qll_b,20,34P_Qll,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,10,rand_res34p_02,11,rand_res34p_05,0,"X->YY with b quark + electron + electron; topology Qll, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
91,label_X_YY_cee,res34p,Qll,c+e+e,3,3,0,1,0,0,1,0,0,c,label_X_YY_Qll,8,0.012,0.006929406669553919,0.0008661758336942399,0.006929406669553919,0.0008661758336942399,0.08661758336942399,-7.05142262879455,-4.971981087114714,91,label_X_YY_cee,90,label_X_YY_cee,32,34P_Qll_nob,20,34P_Qll,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,5,rand_res34p_03,10,rand_res34p_06,0,"X->YY with c quark + electron + electron; topology Qll, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
92,label_X_YY_see,res34p,Qll,s+e+e,3,3,0,0,1,0,1,0,0,s,label_X_YY_Qll,8,0.012,0.006929406669553919,0.0008661758336942399,0.006929406669553919,0.0008661758336942399,0.08661758336942399,-7.05142262879455,-4.971981087114714,92,label_X_YY_see,91,label_X_YY_see,32,34P_Qll_nob,20,34P_Qll,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,9,rand_res34p_08,11,rand_res34p_06,6,rand_res34p_04,0,"X->YY with s quark + electron + electron; topology Qll, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
93,label_X_YY_qee,res34p,Qll,q+e+e,3,3,0,0,0,0,1,0,0,light,label_X_YY_Qll,8,0.012,0.006929406669553919,0.0008661758336942399,0.006929406669553919,0.0008661758336942399,0.08661758336942399,-7.05142262879455,-4.971981087114714,93,label_X_YY_qee,92,label_X_YY_qee,32,34P_Qll_nob,20,34P_Qll,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,11,rand_res34p_06,8,rand_res34p_07,0,"X->YY with light quark (u/d) + electron + electron; topology Qll, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
94,label_X_YY_gee,res34p,gll,g+e+e,3,3,0,0,0,1,1,0,0,light,label_X_YY_gll,2,0.003,0.0017323516673884798,0.0008661758336942399,0.0017323516673884798,0.0008661758336942399,0.08661758336942399,-7.05142262879455,-6.358275448234605,94,label_X_YY_gee,93,label_X_YY_gee,33,34P_gll,21,34P_gll,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,14,rand_res34p_02,13,rand_res34p_09,13,rand_res34p_00,0,"X->YY with gluon + electron + electron; topology gll, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
95,label_X_YY_bmm,res34p,Qll,b+m+m,3,3,1,0,0,0,1,0,0,b,label_X_YY_Qll,8,0.012,0.006929406669553919,0.0008661758336942399,0.006929406669553919,0.0008661758336942399,0.08661758336942399,-7.05142262879455,-4.971981087114714,95,label_X_YY_bmm,94,label_X_YY_bmm,31,34P_Qll_b,20,34P_Qll,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,14,rand_res34p_02,10,rand_res34p_02,14,rand_res34p_01,0,"X->YY with b quark + muon + muon; topology Qll, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
96,label_X_YY_cmm,res34p,Qll,c+m+m,3,3,0,1,0,0,1,0,0,c,label_X_YY_Qll,8,0.012,0.006929406669553919,0.0008661758336942399,0.006929406669553919,0.0008661758336942399,0.08661758336942399,-7.05142262879455,-4.971981087114714,96,label_X_YY_cmm,95,label_X_YY_cmm,32,34P_Qll_nob,20,34P_Qll,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,7,rand_res34p_04,10,rand_res34p_06,0,"X->YY with c quark + muon + muon; topology Qll, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
97,label_X_YY_smm,res34p,Qll,s+m+m,3,3,0,0,1,0,1,0,0,s,label_X_YY_Qll,8,0.012,0.006929406669553919,0.0008661758336942399,0.006929406669553919,0.0008661758336942399,0.08661758336942399,-7.05142262879455,-4.971981087114714,97,label_X_YY_smm,96,label_X_YY_smm,32,34P_Qll_nob,20,34P_Qll,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,9,rand_res34p_08,11,rand_res34p_06,7,rand_res34p_08,0,"X->YY with s quark + muon + muon; topology Qll, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
98,label_X_YY_qmm,res34p,Qll,q+m+m,3,3,0,0,0,0,1,0,0,light,label_X_YY_Qll,8,0.012,0.006929406669553919,0.0008661758336942399,0.006929406669553919,0.0008661758336942399,0.08661758336942399,-7.05142262879455,-4.971981087114714,98,label_X_YY_qmm,97,label_X_YY_qmm,32,34P_Qll_nob,20,34P_Qll,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,5,rand_res34p_03,12,rand_res34p_02,0,"X->YY with light quark (u/d) + muon + muon; topology Qll, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
99,label_X_YY_gmm,res34p,gll,g+m+m,3,3,0,0,0,1,1,0,0,light,label_X_YY_gll,2,0.003,0.0017323516673884798,0.0008661758336942399,0.0017323516673884798,0.0008661758336942399,0.08661758336942399,-7.05142262879455,-6.358275448234605,99,label_X_YY_gmm,98,label_X_YY_gmm,33,34P_gll,21,34P_gll,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,9,rand_res34p_08,6,rand_res34p_05,9,rand_res34p_03,0,"X->YY with gluon + muon + muon; topology gll, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
100,label_X_YY_btauhtaue,res34p,Qtauhtaul,b+tauh+taue,3,3,1,0,0,0,1,1,0,b,label_X_YY_Qtauhtaul,8,0.0018,0.0010394110004330879,0.00012992637505413598,0.0010394110004330879,0.00012992637505413598,0.012992637505413598,-8.94854261368043,-6.869101072000595,100,label_X_YY_btauhtaue,99,label_X_YY_btauhtaue,34,34P_Qtauhtaul,22,34P_Qtauhtaul,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,12,rand_res34p_07,10,rand_res34p_06,0,"X->YY with b quark + hadronic tau + tau->e; topology Qtauhtaul, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
101,label_X_YY_ctauhtaue,res34p,Qtauhtaul,c+tauh+taue,3,3,0,1,0,0,1,1,0,c,label_X_YY_Qtauhtaul,8,0.0018,0.0010394110004330879,0.00012992637505413598,0.0010394110004330879,0.00012992637505413598,0.012992637505413598,-8.94854261368043,-6.869101072000595,101,label_X_YY_ctauhtaue,100,label_X_YY_ctauhtaue,34,34P_Qtauhtaul,22,34P_Qtauhtaul,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,9,rand_res34p_08,9,rand_res34p_00,10,rand_res34p_06,0,"X->YY with c quark + hadronic tau + tau->e; topology Qtauhtaul, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
